Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3362.0,47.0,Female,Shoes,Footwear,26.0,Florida,M,Silver,Spring,4.1,No,,Free Shipping,,No,47.0,Credit Card,Bi-Weekly
3363.0,50.0,Female,Handbag,Accessories,61.0,Tennessee,M,Gray,Summer,3.0,No,Credit Card,Next Day Air,No,No,48.0,Venmo,Fortnightly
3364.0,58.0,Female,Sweater,Clothing,23.0,,M,Turquoise,Winter,3.0,No,PayPal,Next Day Air,No,No,46.0,,
3365.0,50.0,Female,Scarf,Accessories,33.0,Oregon,M,Peach,Fall,3.2,No,Cash,,No,No,7.0,Credit Card,Monthly
3366.0,43.0,,Skirt,Clothing,58.0,Tennessee,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,,45.0,Credit Card,Every 3 Months
3367.0,38.0,Female,Gloves,Accessories,65.0,North Carolina,M,Red,Spring,3.6,No,Venmo,,No,No,47.0,Debit Card,Quarterly
3368.0,44.0,Female,T-shirt,Clothing,48.0,Tennessee,,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6.0,Venmo,Fortnightly
3369.0,30.0,Female,Sandals,,25.0,Nebraska,M,Blue,Spring,4.8,No,Cash,Express,No,No,29.0,Bank Transfer,Every 3 Months
3370.0,,Female,Sweater,Clothing,,Maine,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,42.0,Cash,Monthly
,30.0,Female,Belt,Accessories,31.0,Illinois,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,No,46.0,Cash,Fortnightly
3372.0,49.0,Female,Hoodie,Clothing,99.0,,S,Turquoise,Winter,4.0,No,PayPal,Next Day Air,No,,28.0,PayPal,Annually
3373.0,56.0,Female,Socks,Clothing,,,,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,No,14.0,Credit Card,Every 3 Months
,,Female,Sandals,Footwear,52.0,Minnesota,M,Purple,Spring,,No,Debit Card,Store Pickup,No,No,12.0,,Every 3 Months
,22.0,,Blouse,,47.0,Nevada,S,,Spring,3.7,No,Debit Card,2-Day Shipping,No,,,Debit Card,Annually
3376.0,51.0,Female,Boots,Footwear,98.0,Connecticut,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,,8.0,Credit Card,Annually
3377.0,22.0,Female,,,46.0,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24.0,Cash,Quarterly
3378.0,37.0,Female,Shirt,Clothing,32.0,Kentucky,M,Yellow,Winter,4.6,,Bank Transfer,Next Day Air,No,No,18.0,PayPal,
3379.0,49.0,Female,Shorts,Clothing,75.0,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6.0,Cash,Quarterly
3380.0,61.0,Female,Handbag,Accessories,51.0,Tennessee,L,Turquoise,Summer,5.0,No,Debit Card,Store Pickup,No,No,40.0,Cash,Weekly
,41.0,Female,Dress,,52.0,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6.0,PayPal,Every 3 Months
3382.0,57.0,Female,Hat,Accessories,66.0,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27.0,Credit Card,Quarterly
3383.0,34.0,Female,,Clothing,35.0,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2.0,Bank Transfer,Weekly
3384.0,27.0,Female,Coat,Outerwear,43.0,Delaware,M,Pink,Fall,2.6,No,,Next Day Air,No,No,39.0,Venmo,Bi-Weekly
3385.0,,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,,Credit Card,Free Shipping,,No,9.0,Venmo,Quarterly
3386.0,62.0,Female,Jewelry,Accessories,83.0,Rhode Island,M,Olive,,2.8,No,,Standard,No,,16.0,Credit Card,Every 3 Months
3387.0,34.0,Female,T-shirt,Clothing,62.0,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,,,Cash,Quarterly
3388.0,53.0,Female,,Clothing,78.0,New Jersey,S,,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2.0,Credit Card,Bi-Weekly
3389.0,35.0,Female,Sweater,,61.0,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,,Credit Card,Weekly
3390.0,38.0,Female,Pants,Clothing,57.0,North Carolina,L,Maroon,,3.8,No,Credit Card,,No,No,39.0,Venmo,
,32.0,Female,Socks,,70.0,Oregon,,Red,Summer,3.0,No,Credit Card,Next Day Air,No,No,38.0,PayPal,Annually
3392.0,47.0,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,,6.0,Debit Card,Every 3 Months
3393.0,53.0,Female,Scarf,Accessories,74.0,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6.0,Venmo,Bi-Weekly
3394.0,60.0,Female,Dress,Clothing,90.0,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,,Debit Card,Monthly
3395.0,31.0,Female,Sandals,Footwear,98.0,Vermont,S,Yellow,Spring,,No,Cash,Store Pickup,No,No,9.0,PayPal,
3396.0,44.0,Female,Dress,Clothing,43.0,Colorado,,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15.0,Debit Card,Every 3 Months
3397.0,29.0,Female,Pants,Clothing,37.0,Tennessee,XL,Black,Winter,5.0,No,PayPal,Next Day Air,No,No,5.0,PayPal,Quarterly
,19.0,Female,Blouse,Clothing,38.0,New Jersey,,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,13.0,Bank Transfer,Bi-Weekly
3399.0,54.0,Female,Jeans,,60.0,Montana,L,Pink,Winter,3.8,No,Cash,Standard,,,,Cash,Fortnightly
3400.0,40.0,Female,Pants,Clothing,55.0,Montana,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,36.0,Debit Card,Annually
3401.0,39.0,Female,Sunglasses,Accessories,51.0,Nevada,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,,18.0,Venmo,Fortnightly
3402.0,44.0,Female,,Accessories,71.0,Nevada,L,Peach,Winter,3.4,No,Venmo,Standard,No,No,39.0,Credit Card,Weekly
3403.0,22.0,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,,No,Venmo,2-Day Shipping,No,No,11.0,PayPal,Every 3 Months
3404.0,30.0,Female,Boots,Footwear,65.0,,M,Olive,Summer,3.9,No,Credit Card,Standard,No,No,1.0,Cash,Bi-Weekly
3405.0,69.0,Female,Gloves,Accessories,34.0,South Carolina,L,Olive,Fall,3.9,No,Cash,2-Day Shipping,No,No,34.0,Credit Card,Annually
3406.0,28.0,Female,Blouse,Clothing,87.0,Washington,M,White,Summer,4.2,No,Venmo,Store Pickup,No,No,47.0,Bank Transfer,Bi-Weekly
3407.0,57.0,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,,Store Pickup,No,No,24.0,Venmo,Quarterly
3408.0,46.0,Female,Dress,Clothing,46.0,Alabama,S,Purple,Spring,2.6,,Bank Transfer,Store Pickup,No,No,20.0,Cash,Quarterly
3409.0,48.0,Female,Socks,Clothing,72.0,Montana,L,Purple,Summer,4.4,No,PayPal,Standard,,,11.0,Bank Transfer,Annually
3410.0,24.0,Female,Shirt,Clothing,93.0,Minnesota,M,Teal,Summer,3.2,No,PayPal,Next Day Air,No,No,3.0,,Every 3 Months
3411.0,50.0,Female,Sandals,Footwear,76.0,Ohio,L,Teal,,4.3,No,PayPal,Free Shipping,No,No,38.0,Bank Transfer,Bi-Weekly
3412.0,29.0,Female,Shoes,Footwear,56.0,New York,L,Gray,Winter,4.9,No,Venmo,2-Day Shipping,No,No,45.0,Cash,Weekly
3413.0,61.0,Female,Sandals,Footwear,83.0,Indiana,M,Magenta,Fall,3.8,No,Credit Card,Store Pickup,No,No,31.0,Venmo,Quarterly
3414.0,34.0,Female,Gloves,Accessories,90.0,Delaware,XL,Black,Winter,2.5,No,Cash,,No,No,16.0,PayPal,Bi-Weekly
3415.0,27.0,Female,Boots,Footwear,94.0,,,,Spring,4.9,No,Venmo,Next Day Air,No,No,3.0,Bank Transfer,Quarterly
3416.0,38.0,Female,,Clothing,68.0,New York,,,Fall,3.0,No,Credit Card,2-Day Shipping,No,No,15.0,Bank Transfer,Annually
3417.0,,Female,,Footwear,53.0,Alabama,M,Purple,Spring,3.2,No,PayPal,Store Pickup,No,,11.0,Bank Transfer,Every 3 Months
3418.0,54.0,Female,Coat,Outerwear,35.0,Massachusetts,M,Blue,Summer,2.9,No,PayPal,,No,No,22.0,Debit Card,
3419.0,53.0,Female,Jacket,Outerwear,30.0,South Carolina,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,No,35.0,Debit Card,Annually
3420.0,23.0,Female,Jewelry,Accessories,,West Virginia,L,Indigo,Winter,3.1,No,Venmo,,No,No,5.0,Venmo,Bi-Weekly
3421.0,19.0,Female,Hat,Accessories,60.0,Kentucky,M,Purple,Winter,,,Debit Card,Express,No,No,,PayPal,Bi-Weekly
3422.0,57.0,Female,Shoes,Footwear,30.0,New Jersey,M,Maroon,Summer,2.9,No,,,No,No,27.0,PayPal,
,19.0,Female,Coat,Outerwear,91.0,New York,L,Beige,Winter,3.2,No,Credit Card,Next Day Air,No,No,9.0,Venmo,Monthly
3424.0,33.0,Female,Boots,Footwear,,,,,Spring,3.8,No,Venmo,Next Day Air,No,,21.0,PayPal,Bi-Weekly
3425.0,33.0,Female,Scarf,Accessories,64.0,Florida,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,No,23.0,Credit Card,Monthly
3426.0,38.0,Female,,Accessories,,Michigan,M,Blue,Summer,4.3,No,Bank Transfer,,No,No,3.0,Debit Card,Bi-Weekly
3427.0,47.0,Female,Socks,Clothing,35.0,,XL,Magenta,Fall,,No,PayPal,2-Day Shipping,No,No,,,Annually
3428.0,39.0,,T-shirt,,38.0,Michigan,XL,Turquoise,Winter,2.5,No,Bank Transfer,Store Pickup,No,No,44.0,Cash,Annually
3429.0,32.0,Female,Jewelry,Accessories,69.0,Washington,M,Gray,Fall,2.5,No,Debit Card,Next Day Air,No,No,20.0,Venmo,Monthly
3430.0,27.0,Female,Skirt,Clothing,96.0,Alaska,,Purple,Winter,4.6,No,Debit Card,Express,No,No,34.0,,Weekly
3431.0,67.0,Female,Socks,,73.0,Montana,M,Lavender,Winter,,,Credit Card,Next Day Air,No,No,,Bank Transfer,Every 3 Months
,46.0,Female,Belt,Accessories,49.0,New Mexico,S,Green,Summer,4.2,No,Cash,Express,No,No,,Venmo,
3433.0,,Female,Boots,Footwear,44.0,Connecticut,M,Gray,Summer,4.8,No,Credit Card,2-Day Shipping,No,,46.0,PayPal,Every 3 Months
3434.0,62.0,Female,Socks,Clothing,93.0,Alaska,M,Yellow,Spring,4.5,No,Cash,Free Shipping,No,,28.0,PayPal,Annually
3435.0,31.0,Female,Pants,Clothing,72.0,Ohio,S,Orange,Summer,3.3,No,PayPal,2-Day Shipping,No,No,6.0,Venmo,Fortnightly
,68.0,Female,Socks,Clothing,91.0,Montana,,,Summer,2.7,No,,2-Day Shipping,No,No,50.0,Debit Card,Bi-Weekly
3437.0,57.0,Female,Belt,Accessories,83.0,Nebraska,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,No,41.0,,Monthly
3438.0,22.0,Female,Jacket,Outerwear,62.0,Oklahoma,S,Green,Winter,3.5,No,Venmo,2-Day Shipping,No,No,50.0,PayPal,Annually
3439.0,,Female,Shirt,Clothing,71.0,Kentucky,M,Violet,Fall,3.0,No,Debit Card,Store Pickup,No,No,33.0,Credit Card,Monthly
3440.0,43.0,Female,Gloves,Accessories,93.0,Idaho,M,Gray,Summer,4.5,,Cash,Express,No,No,25.0,Venmo,Quarterly
3441.0,45.0,Female,Handbag,Accessories,63.0,,L,Magenta,Fall,,No,Credit Card,,No,No,2.0,PayPal,Weekly
3442.0,64.0,,Sweater,Clothing,96.0,Tennessee,XL,Charcoal,Fall,4.1,No,Debit Card,Standard,,No,15.0,Credit Card,Annually
,28.0,Female,Skirt,Clothing,78.0,Michigan,M,Violet,Spring,4.3,No,Venmo,Next Day Air,No,,12.0,PayPal,Weekly
3444.0,47.0,,Dress,Clothing,24.0,Tennessee,L,Silver,Summer,5.0,No,PayPal,Free Shipping,No,No,28.0,Cash,Bi-Weekly
3445.0,53.0,Female,Pants,Clothing,63.0,,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,No,12.0,,Bi-Weekly
3446.0,,Female,Hat,Accessories,58.0,,M,Magenta,,4.9,No,Venmo,Standard,No,No,3.0,Debit Card,Annually
3447.0,51.0,Female,Boots,Footwear,55.0,Louisiana,S,Purple,Spring,5.0,No,,2-Day Shipping,No,No,,Cash,Weekly
3448.0,62.0,Female,Sandals,,,Arkansas,M,,Fall,4.3,No,Debit Card,Express,No,No,3.0,Bank Transfer,Bi-Weekly
3449.0,18.0,Female,Coat,Outerwear,28.0,,S,Yellow,Winter,4.1,No,PayPal,,,,32.0,Bank Transfer,Fortnightly
,48.0,Female,Blouse,Clothing,37.0,Kansas,M,Brown,,4.5,No,PayPal,Standard,,,35.0,Cash,Monthly
3451.0,20.0,Female,Shorts,Clothing,78.0,Vermont,M,Pink,Spring,3.6,,PayPal,Store Pickup,,No,31.0,PayPal,Monthly
3452.0,32.0,Female,Blouse,,,Nevada,XL,Silver,,3.0,No,Bank Transfer,Free Shipping,No,No,13.0,Credit Card,
3453.0,26.0,Female,,Outerwear,20.0,,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,No,No,3.0,Venmo,
3454.0,31.0,,,,60.0,Alabama,L,Pink,,,No,Venmo,Standard,No,No,,Venmo,Bi-Weekly
3455.0,55.0,Female,Handbag,Accessories,71.0,Louisiana,S,Lavender,Fall,4.6,No,Cash,Store Pickup,No,No,15.0,PayPal,Bi-Weekly
3456.0,49.0,Female,T-shirt,Clothing,89.0,Ohio,M,Orange,Fall,4.7,No,Bank Transfer,Standard,,No,13.0,,Annually
3457.0,42.0,Female,,Clothing,53.0,Texas,M,Red,Fall,4.6,No,Bank Transfer,Express,No,No,21.0,,
3458.0,64.0,Female,Jewelry,,87.0,Maryland,M,,Summer,3.0,No,Bank Transfer,Express,No,No,29.0,Cash,Fortnightly
3459.0,68.0,Female,Jewelry,Accessories,37.0,West Virginia,L,Violet,Spring,3.4,No,PayPal,Standard,No,No,,,Quarterly
3460.0,68.0,Female,Hoodie,Clothing,37.0,Ohio,L,Green,Fall,3.8,,Venmo,Express,No,No,21.0,,Annually
3461.0,41.0,Female,Scarf,Accessories,78.0,Indiana,M,Gold,,3.1,No,Credit Card,Express,No,No,5.0,Bank Transfer,Bi-Weekly
3462.0,51.0,Female,Shoes,,23.0,Wyoming,S,Maroon,Spring,,No,,Standard,No,No,47.0,Cash,Quarterly
,44.0,Female,Jeans,Clothing,73.0,Michigan,L,Olive,Spring,4.5,No,Bank Transfer,Standard,No,No,,Credit Card,Every 3 Months
3464.0,,Female,Jewelry,Accessories,27.0,Maine,M,Yellow,Fall,2.8,No,Debit Card,2-Day Shipping,No,No,45.0,PayPal,Fortnightly
,36.0,Female,Coat,Outerwear,59.0,,S,Peach,Winter,2.7,No,Debit Card,Next Day Air,No,No,12.0,PayPal,Annually
3466.0,19.0,Female,Backpack,Accessories,,Iowa,M,Gold,Spring,3.4,,Bank Transfer,Standard,No,No,31.0,Debit Card,
3467.0,49.0,Female,,Clothing,42.0,Maryland,S,Purple,Summer,4.6,No,Debit Card,Standard,No,No,43.0,Bank Transfer,Annually
3468.0,18.0,Female,Scarf,Accessories,45.0,Texas,M,Charcoal,Fall,5.0,No,Bank Transfer,Next Day Air,No,No,5.0,Credit Card,Annually
3469.0,36.0,Female,Sunglasses,Accessories,89.0,,S,Indigo,Winter,3.5,No,Credit Card,Standard,,No,36.0,Debit Card,Quarterly
3470.0,36.0,Female,Socks,Clothing,85.0,North Dakota,L,Magenta,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,12.0,Cash,Annually
3471.0,19.0,Female,,Outerwear,69.0,West Virginia,S,Olive,Summer,4.5,No,Cash,Free Shipping,No,No,31.0,Cash,Bi-Weekly
3472.0,43.0,Female,Sandals,Footwear,66.0,North Carolina,,Blue,,3.1,,Cash,Store Pickup,,No,31.0,Cash,Bi-Weekly
,31.0,Female,Blouse,Clothing,42.0,,S,White,Summer,4.0,No,,Free Shipping,No,No,15.0,Debit Card,Weekly
,63.0,Female,Dress,Clothing,40.0,Kansas,M,Cyan,Spring,2.5,,Credit Card,Express,No,No,11.0,Cash,Weekly
,41.0,,Pants,,82.0,Maine,M,Cyan,Winter,4.4,No,PayPal,Store Pickup,No,No,18.0,Venmo,Monthly
3476.0,48.0,Female,Sneakers,Footwear,88.0,South Carolina,M,Orange,Spring,4.4,No,Debit Card,Express,No,,9.0,Cash,Quarterly
3477.0,68.0,Female,Boots,,99.0,South Carolina,XL,Orange,Summer,3.2,No,Credit Card,Free Shipping,No,No,11.0,Cash,Weekly
3478.0,53.0,Female,Handbag,Accessories,,Kentucky,S,Teal,Spring,3.8,No,PayPal,Store Pickup,No,No,38.0,Debit Card,Bi-Weekly
3479.0,36.0,Female,,,57.0,Arizona,M,Magenta,Fall,4.6,No,PayPal,Store Pickup,,No,42.0,PayPal,Quarterly
3480.0,46.0,Female,Sweater,Clothing,56.0,New York,S,Orange,Summer,4.9,No,PayPal,Standard,,No,41.0,Cash,Monthly
3481.0,21.0,Female,,Footwear,79.0,New Hampshire,L,Peach,Winter,3.5,No,Cash,Free Shipping,No,No,45.0,PayPal,
3482.0,52.0,Female,Socks,Clothing,67.0,Ohio,S,Maroon,,3.4,No,Credit Card,Store Pickup,No,No,41.0,Debit Card,Bi-Weekly
3483.0,66.0,Female,Gloves,Accessories,61.0,Hawaii,M,,Winter,3.9,,Venmo,Next Day Air,No,No,35.0,Debit Card,Weekly
3484.0,19.0,Female,,Clothing,37.0,Texas,L,White,Winter,3.9,No,Venmo,Express,No,No,21.0,Credit Card,
3485.0,44.0,Female,Dress,Clothing,75.0,Illinois,L,Gray,Fall,,No,Debit Card,Free Shipping,No,No,13.0,Credit Card,Bi-Weekly
3486.0,50.0,Female,,,21.0,,XL,Brown,Winter,3.4,No,Debit Card,Standard,No,No,23.0,Debit Card,
,51.0,,Shorts,Clothing,89.0,North Carolina,L,Charcoal,Winter,4.9,No,Debit Card,Standard,No,No,,PayPal,Weekly
3488.0,25.0,Female,Sandals,Footwear,24.0,West Virginia,L,Beige,Fall,2.9,,Debit Card,Store Pickup,No,No,39.0,Bank Transfer,Annually
3489.0,62.0,Female,Sweater,Clothing,27.0,Delaware,,Teal,Spring,4.9,No,Cash,Store Pickup,No,No,7.0,Cash,Quarterly
3490.0,48.0,,Dress,Clothing,26.0,,L,,Summer,4.6,No,Bank Transfer,2-Day Shipping,No,No,32.0,PayPal,Every 3 Months
3491.0,62.0,Female,Boots,Footwear,82.0,,M,Violet,Spring,3.6,No,Venmo,Store Pickup,No,No,43.0,Credit Card,
3492.0,,,Pants,Clothing,28.0,Maine,M,,Winter,4.3,No,Bank Transfer,Express,No,No,15.0,Cash,Monthly
3493.0,48.0,,Gloves,Accessories,65.0,South Dakota,M,Turquoise,Fall,4.6,No,PayPal,Standard,No,No,48.0,Bank Transfer,Annually
3494.0,48.0,Female,Pants,Clothing,82.0,,XL,Black,Winter,4.7,No,Cash,Store Pickup,,No,35.0,Credit Card,Weekly
3495.0,62.0,Female,Scarf,Accessories,38.0,Washington,M,Silver,Winter,3.5,No,Credit Card,Free Shipping,,No,41.0,PayPal,Quarterly
3496.0,24.0,Female,Shorts,Clothing,33.0,,XL,Gray,Spring,2.8,No,Debit Card,Free Shipping,No,No,14.0,Cash,Weekly
3497.0,39.0,,Shoes,Footwear,38.0,Idaho,M,Pink,Summer,4.0,No,Cash,Free Shipping,No,No,22.0,PayPal,Monthly
3498.0,35.0,Female,Handbag,Accessories,48.0,Colorado,M,Red,Spring,4.3,,PayPal,Store Pickup,No,No,16.0,Venmo,Every 3 Months
,47.0,Female,Sandals,Footwear,35.0,Kentucky,M,Lavender,Summer,3.8,,PayPal,Standard,No,No,2.0,Bank Transfer,Bi-Weekly
3500.0,22.0,Female,Socks,Clothing,29.0,New Jersey,,Indigo,,3.0,,Bank Transfer,Next Day Air,No,No,13.0,PayPal,Every 3 Months
,38.0,Female,Shirt,Clothing,48.0,Oregon,S,,Fall,4.6,No,Credit Card,Next Day Air,No,,38.0,Debit Card,Fortnightly
3502.0,53.0,Female,Shoes,Footwear,87.0,Nebraska,M,Silver,Fall,4.8,No,Bank Transfer,,No,No,43.0,Bank Transfer,Weekly
3503.0,31.0,,,Accessories,62.0,Massachusetts,M,Green,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,26.0,Bank Transfer,Quarterly
3504.0,31.0,Female,Shirt,Clothing,96.0,Nebraska,M,Pink,Spring,3.9,,Cash,Free Shipping,No,No,39.0,Cash,Weekly
3505.0,65.0,Female,Handbag,Accessories,41.0,Hawaii,,Violet,Fall,4.0,No,Bank Transfer,Next Day Air,No,No,50.0,Venmo,Monthly
3506.0,48.0,Female,Jewelry,Accessories,42.0,Indiana,L,Red,Winter,,No,Cash,2-Day Shipping,No,No,40.0,Bank Transfer,Every 3 Months
3507.0,18.0,Female,Shirt,Clothing,,Illinois,,Olive,Winter,3.7,No,Venmo,2-Day Shipping,,No,12.0,Cash,Fortnightly
3508.0,,Female,Handbag,Accessories,65.0,,S,Purple,Spring,,No,Bank Transfer,Store Pickup,No,,33.0,Credit Card,Every 3 Months
3509.0,52.0,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,,,,Standard,No,No,49.0,Bank Transfer,Weekly
3510.0,50.0,,T-shirt,Clothing,,Ohio,L,Brown,Winter,4.3,No,Cash,Next Day Air,No,No,43.0,Venmo,Bi-Weekly
3511.0,49.0,Female,Sneakers,Footwear,96.0,Pennsylvania,S,Orange,Fall,4.9,,Credit Card,2-Day Shipping,No,No,14.0,,Monthly
3512.0,,Female,Jewelry,Accessories,81.0,Mississippi,M,Blue,Summer,3.9,No,Venmo,2-Day Shipping,No,No,,Credit Card,Every 3 Months
3513.0,36.0,Female,Shirt,,46.0,Kentucky,,White,,3.4,No,Bank Transfer,Free Shipping,No,No,31.0,Debit Card,Quarterly
3514.0,30.0,Female,Blouse,Clothing,74.0,,XL,Charcoal,Spring,4.2,No,Bank Transfer,,No,No,29.0,Credit Card,Fortnightly
3515.0,25.0,Female,Sneakers,Footwear,50.0,,XL,Gray,Winter,,No,Venmo,Express,No,No,32.0,Cash,Monthly
3516.0,19.0,Female,Dress,Clothing,80.0,South Dakota,XL,Charcoal,Winter,4.0,No,PayPal,Next Day Air,No,,,Debit Card,Bi-Weekly
,34.0,Female,Boots,,56.0,South Carolina,S,White,Summer,4.0,,Venmo,Free Shipping,No,No,38.0,PayPal,Bi-Weekly
3518.0,29.0,Female,Skirt,Clothing,69.0,Tennessee,M,Orange,Winter,3.1,No,Debit Card,Next Day Air,No,No,,Debit Card,Every 3 Months
3519.0,50.0,Female,Shirt,Clothing,97.0,Colorado,M,Black,Spring,4.2,No,Bank Transfer,Standard,No,No,30.0,PayPal,Quarterly
3520.0,31.0,Female,Shorts,Clothing,66.0,Wisconsin,M,White,Winter,3.7,No,Credit Card,Next Day Air,No,No,14.0,Bank Transfer,Fortnightly
3521.0,41.0,,Hat,Accessories,,Georgia,S,Brown,Spring,3.1,No,PayPal,Express,No,No,33.0,Bank Transfer,Monthly
,52.0,Female,Shoes,Footwear,50.0,Maryland,M,Pink,Winter,3.7,No,,Store Pickup,No,No,,Venmo,Weekly
3523.0,,Female,Pants,Clothing,85.0,New Jersey,,Yellow,,3.2,No,Bank Transfer,Store Pickup,No,No,13.0,,Quarterly
3524.0,,Female,Backpack,Accessories,59.0,Nevada,M,Cyan,Summer,2.8,No,PayPal,Standard,No,No,30.0,Cash,
3525.0,69.0,Female,Pants,,74.0,Michigan,L,Silver,Summer,2.9,No,Credit Card,Free Shipping,No,No,30.0,Credit Card,
3526.0,45.0,Female,,Accessories,38.0,Wyoming,L,Olive,Winter,,No,PayPal,Standard,No,No,47.0,Bank Transfer,Annually
3527.0,20.0,Female,Sweater,Clothing,99.0,,M,Olive,Spring,,No,PayPal,Express,No,No,1.0,PayPal,Every 3 Months
3528.0,25.0,Female,Blouse,Clothing,97.0,Washington,S,Charcoal,Spring,4.7,No,Cash,Free Shipping,No,No,1.0,Cash,Weekly
3529.0,38.0,Female,Scarf,Accessories,67.0,Maine,L,Gray,Summer,4.5,No,Cash,Free Shipping,No,No,33.0,PayPal,Annually
3530.0,55.0,Female,T-shirt,Clothing,20.0,Montana,S,Maroon,Winter,,No,Credit Card,Next Day Air,No,No,43.0,Bank Transfer,Weekly
3531.0,62.0,Female,Sunglasses,Accessories,45.0,,,,Spring,3.4,No,Bank Transfer,Express,No,No,37.0,PayPal,Weekly
3532.0,54.0,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,,Credit Card,2-Day Shipping,No,No,23.0,Cash,Quarterly
3533.0,61.0,Female,Pants,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,No,Credit Card,Standard,No,No,12.0,Credit Card,Annually
3534.0,,Female,Sneakers,,98.0,Texas,L,,Fall,4.7,No,Venmo,Standard,No,No,30.0,Venmo,Fortnightly
3535.0,65.0,Female,Shoes,Footwear,83.0,Delaware,M,Gray,Fall,3.2,No,Venmo,Express,No,,7.0,Cash,Weekly
3536.0,68.0,Female,Shorts,Clothing,51.0,Mississippi,M,Red,Summer,5.0,No,Bank Transfer,Express,No,No,20.0,Debit Card,Monthly
3537.0,55.0,Female,Handbag,Accessories,21.0,Minnesota,L,Peach,Spring,4.5,No,Venmo,Express,No,No,10.0,,Monthly
,57.0,Female,Handbag,Accessories,92.0,Georgia,M,,Spring,3.5,No,Venmo,Standard,No,,40.0,Credit Card,Every 3 Months
3539.0,56.0,Female,,Footwear,63.0,Iowa,S,White,Spring,,No,Venmo,Store Pickup,No,No,21.0,Venmo,Monthly
3540.0,29.0,Female,Jewelry,Accessories,56.0,New York,S,Green,Spring,3.2,No,,Express,No,No,17.0,Credit Card,Bi-Weekly
3541.0,24.0,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Bank Transfer,Free Shipping,No,No,5.0,Bank Transfer,Weekly
3542.0,59.0,Female,Blouse,Clothing,66.0,Virginia,M,Olive,Winter,4.0,No,Cash,Next Day Air,No,No,22.0,PayPal,Annually
3543.0,62.0,Female,Coat,Outerwear,28.0,Idaho,S,Olive,,4.2,No,Bank Transfer,Express,No,,5.0,Venmo,Weekly
3544.0,58.0,Female,Hat,Accessories,83.0,Colorado,M,Blue,Winter,4.1,No,Credit Card,Standard,No,No,18.0,PayPal,Every 3 Months
3545.0,64.0,Female,Socks,Clothing,55.0,Wisconsin,XL,Charcoal,Fall,3.6,No,PayPal,2-Day Shipping,No,No,42.0,Cash,Every 3 Months
3546.0,,,Sandals,,28.0,Connecticut,M,Yellow,,3.7,No,Venmo,2-Day Shipping,No,No,22.0,Debit Card,Annually
3547.0,60.0,Female,Scarf,Accessories,79.0,Kansas,,Violet,Summer,3.6,No,Bank Transfer,Free Shipping,No,No,37.0,Bank Transfer,
,52.0,,Scarf,Accessories,31.0,,L,,Summer,3.8,No,Debit Card,Standard,No,No,23.0,Credit Card,Annually
3549.0,63.0,Female,Blouse,Clothing,37.0,,M,Red,,,No,Venmo,Standard,No,No,47.0,Debit Card,Fortnightly
